in s,C1 in V
2.0966600E-03,2.20256E+00
2.0967700E-03,2.21232E+00
2.0968800E-03,2.21232E+00
2.0969900E-03,2.17326E+00
2.0971000E-03,2.21721E+00
2.0972100E-03,2.19279E+00
2.0973200E-03,2.19279E+00
2.0974300E-03,2.21232E+00
2.0975400E-03,2.18791E+00
2.0976500E-03,2.18303E+00
2.0977600E-03,2.17814E+00
2.0978700E-03,2.19279E+00
2.0979800E-03,2.19768E+00
2.0980900E-03,2.21232E+00
2.0982000E-03,2.19768E+00
2.0983100E-03,2.20256E+00
2.0984200E-03,2.21232E+00
2.0985300E-03,2.21721E+00
2.0986400E-03,2.20256E+00
2.0987500E-03,2.22209E+00
2.0988600E-03,2.19768E+00
2.0989700E-03,2.19279E+00
2.0990800E-03,2.19279E+00
2.0991900E-03,2.21232E+00
2.0993000E-03,2.20744E+00
2.0994100E-03,2.20744E+00
2.0995200E-03,2.20256E+00
2.0996300E-03,2.16838E+00
2.0997400E-03,2.19279E+00
2.0998500E-03,2.20744E+00
2.0999600E-03,2.19768E+00
2.1000700E-03,2.20744E+00
2.1001800E-03,2.19279E+00
2.1002900E-03,2.19279E+00
2.1004000E-03,2.21232E+00
2.1005100E-03,2.21721E+00
2.1006200E-03,2.22697E+00
2.1007300E-03,2.19279E+00
2.1008400E-03,2.19768E+00
2.1009500E-03,2.21232E+00
2.1010600E-03,2.19279E+00
2.1011700E-03,2.22209E+00
2.1012800E-03,2.19768E+00
2.1013900E-03,2.20744E+00
2.1015000E-03,2.20256E+00
2.1016100E-03,2.23186E+00
2.1017200E-03,2.22209E+00
2.1018300E-03,2.20256E+00
2.1019400E-03,2.20256E+00
2.1020500E-03,2.21232E+00
2.1021600E-03,2.19279E+00
2.1022700E-03,2.20256E+00
2.1023800E-03,2.18303E+00
2.1024900E-03,2.19279E+00
2.1026000E-03,2.21232E+00
2.1027100E-03,2.19279E+00
2.1028200E-03,2.21232E+00
2.1029300E-03,2.19768E+00
2.1030400E-03,2.18791E+00
2.1031500E-03,2.19768E+00
2.1032600E-03,2.21721E+00
2.1033700E-03,2.20256E+00
2.1034800E-03,2.18303E+00
2.1035900E-03,2.17814E+00
2.1037000E-03,2.18303E+00
2.1038100E-03,2.22209E+00
2.1039200E-03,2.19279E+00
2.1040300E-03,2.19279E+00
2.1041400E-03,2.18791E+00
2.1042500E-03,2.19768E+00
2.1043600E-03,2.22209E+00
2.1044700E-03,2.20256E+00
2.1045800E-03,2.23186E+00
2.1046900E-03,2.21721E+00
2.1048000E-03,2.19768E+00
2.1049100E-03,2.23186E+00
2.1050200E-03,2.20744E+00
2.1051300E-03,2.21232E+00
2.1052400E-03,2.18791E+00
2.1053500E-03,2.20744E+00
2.1054600E-03,2.21232E+00
2.1055700E-03,2.22697E+00
2.1056800E-03,2.19279E+00
2.1057900E-03,2.19279E+00
2.1059000E-03,2.19279E+00
2.1060100E-03,2.19279E+00
2.1061200E-03,2.21232E+00
2.1062300E-03,2.21232E+00
2.1063400E-03,2.20744E+00
2.1064500E-03,2.21232E+00
2.1065600E-03,2.20256E+00
2.1066700E-03,2.21721E+00
2.1067800E-03,2.19279E+00
2.1068900E-03,2.20256E+00
2.1070000E-03,2.23186E+00
2.1071100E-03,2.19768E+00
2.1072200E-03,2.20744E+00
2.1073300E-03,2.20744E+00
2.1074400E-03,2.20256E+00
2.1075500E-03,2.20744E+00
2.1076600E-03,2.20256E+00
2.1077700E-03,2.19279E+00
2.1078800E-03,2.21232E+00
2.1079900E-03,2.21232E+00
2.1081000E-03,2.19768E+00
2.1082100E-03,2.19279E+00
2.1083200E-03,2.19768E+00
2.1084300E-03,2.18303E+00
2.1085400E-03,2.19768E+00
2.1086500E-03,2.22209E+00
2.1087600E-03,2.19768E+00
2.1088700E-03,2.19768E+00
2.1089800E-03,2.21232E+00
2.1090900E-03,2.21721E+00
2.1092000E-03,2.20256E+00
2.1093100E-03,2.20256E+00
2.1094200E-03,2.20256E+00
2.1095300E-03,2.18303E+00
2.1096400E-03,2.20744E+00
2.1097500E-03,2.18303E+00
2.1098600E-03,2.19279E+00
2.1099700E-03,2.18303E+00
2.1100800E-03,2.23186E+00
2.1101900E-03,2.21232E+00
2.1103000E-03,2.19279E+00
2.1104100E-03,2.20256E+00
2.1105200E-03,2.19768E+00
2.1106300E-03,2.21232E+00
2.1107400E-03,2.20744E+00
2.1108500E-03,2.21721E+00
2.1109600E-03,2.21232E+00
2.1110700E-03,2.21721E+00
2.1111800E-03,2.19279E+00
2.1112900E-03,2.19279E+00
2.1114000E-03,2.19768E+00
2.1115100E-03,2.19768E+00
2.1116200E-03,2.21232E+00
2.1117300E-03,2.21232E+00
2.1118400E-03,2.19768E+00
2.1119500E-03,2.23674E+00
2.1120600E-03,2.20744E+00
2.1121700E-03,2.18791E+00
2.1122800E-03,2.19279E+00
2.1123900E-03,2.20256E+00
2.1125000E-03,2.21232E+00
2.1126100E-03,2.20256E+00
2.1127200E-03,2.21721E+00
2.1128300E-03,2.19279E+00
2.1129400E-03,2.20744E+00
2.1130500E-03,2.19279E+00
2.1131600E-03,2.21232E+00
2.1132700E-03,2.21232E+00
2.1133800E-03,2.20256E+00
2.1134900E-03,2.20744E+00
2.1136000E-03,2.20256E+00
2.1137100E-03,2.19279E+00
2.1138200E-03,2.19768E+00
2.1139300E-03,2.19768E+00
2.1140400E-03,2.20744E+00
2.1141500E-03,2.20744E+00
2.1142600E-03,2.19768E+00
2.1143700E-03,2.19768E+00
2.1144800E-03,2.19768E+00
2.1145900E-03,2.19279E+00
2.1147000E-03,2.19768E+00
2.1148100E-03,2.19279E+00
2.1149200E-03,2.22697E+00
2.1150300E-03,2.21232E+00
2.1151400E-03,2.20256E+00
2.1152500E-03,2.18791E+00
2.1153600E-03,2.20744E+00
2.1154700E-03,2.20744E+00
2.1155800E-03,2.22209E+00
2.1156900E-03,2.19768E+00
2.1158000E-03,2.20256E+00
2.1159100E-03,2.19768E+00
2.1160200E-03,2.21232E+00
2.1161300E-03,2.19768E+00
2.1162400E-03,2.20256E+00
2.1163500E-03,2.20744E+00
2.1164600E-03,2.19768E+00
2.1165700E-03,2.19768E+00
2.1166800E-03,2.19279E+00
2.1167900E-03,2.21232E+00
2.1169000E-03,2.17814E+00
2.1170100E-03,2.17814E+00
2.1171200E-03,2.17326E+00
2.1172300E-03,2.20744E+00
2.1173400E-03,2.20256E+00
2.1174500E-03,2.18791E+00
2.1175600E-03,2.19279E+00
2.1176700E-03,2.19768E+00
2.1177800E-03,2.18303E+00
2.1178900E-03,2.19279E+00
2.1180000E-03,2.21721E+00
2.1181100E-03,2.22209E+00
2.1182200E-03,2.21232E+00
2.1183300E-03,2.20744E+00
2.1184400E-03,2.22697E+00
2.1185500E-03,2.20256E+00
2.1186600E-03,2.20256E+00
2.1187700E-03,2.21232E+00
2.1188800E-03,2.21232E+00
2.1189900E-03,2.21721E+00
2.1191000E-03,2.19768E+00
2.1192100E-03,2.18303E+00
2.1193200E-03,2.18303E+00
2.1194300E-03,2.20744E+00
2.1195400E-03,2.18303E+00
2.1196500E-03,2.21232E+00
2.1197600E-03,2.21721E+00
2.1198700E-03,2.20256E+00
2.1199800E-03,2.19279E+00
2.1200900E-03,2.20744E+00
2.1202000E-03,2.22697E+00
2.1203100E-03,2.21232E+00
2.1204200E-03,2.20256E+00
2.1205300E-03,2.19279E+00
2.1206400E-03,2.18791E+00
2.1207500E-03,2.20256E+00
2.1208600E-03,2.19279E+00
2.1209700E-03,2.20256E+00
2.1210800E-03,2.21721E+00
2.1211900E-03,2.19279E+00
2.1213000E-03,2.21721E+00
2.1214100E-03,2.20256E+00
2.1215200E-03,2.19279E+00
2.1216300E-03,2.20744E+00
2.1217400E-03,2.19768E+00
2.1218500E-03,2.21721E+00
2.1219600E-03,2.21232E+00
2.1220700E-03,2.20744E+00
2.1221800E-03,2.21721E+00
2.1222900E-03,2.18791E+00
2.1224000E-03,2.21232E+00
2.1225100E-03,2.20256E+00
2.1226200E-03,2.20256E+00
2.1227300E-03,2.21721E+00
2.1228400E-03,2.20744E+00
2.1229500E-03,2.21721E+00
2.1230600E-03,2.20744E+00
2.1231700E-03,2.18791E+00
2.1232800E-03,2.20256E+00
2.1233900E-03,2.21721E+00
2.1235000E-03,2.20744E+00
2.1236100E-03,2.19768E+00
2.1237200E-03,2.21232E+00
2.1238300E-03,2.22209E+00
2.1239400E-03,2.20744E+00
2.1240500E-03,2.20256E+00
2.1241600E-03,2.19768E+00
2.1242700E-03,2.18791E+00
2.1243800E-03,2.20744E+00
2.1244900E-03,2.21721E+00
2.1246000E-03,2.21232E+00
2.1247100E-03,2.21721E+00
2.1248200E-03,2.19279E+00
2.1249300E-03,2.20744E+00
2.1250400E-03,2.20256E+00
2.1251500E-03,2.19279E+00
2.1252600E-03,2.18791E+00
2.1253700E-03,2.20256E+00
2.1254800E-03,2.20744E+00
2.1255900E-03,2.21721E+00
2.1257000E-03,2.18791E+00
2.1258100E-03,2.19279E+00
2.1259200E-03,2.20256E+00
2.1260300E-03,2.20256E+00
2.1261400E-03,2.20744E+00
2.1262500E-03,2.21721E+00
2.1263600E-03,2.19279E+00
2.1264700E-03,2.20256E+00
2.1265800E-03,2.21721E+00
2.1266900E-03,2.20256E+00
2.1268000E-03,2.20256E+00
2.1269100E-03,2.21721E+00
2.1270200E-03,2.19279E+00
2.1271300E-03,2.20744E+00
2.1272400E-03,2.21232E+00
2.1273500E-03,2.22209E+00
2.1274600E-03,2.21232E+00
2.1275700E-03,2.18303E+00
2.1276800E-03,2.20744E+00
2.1277900E-03,2.21721E+00
2.1279000E-03,2.21721E+00
2.1280100E-03,2.23186E+00
2.1281200E-03,2.21721E+00
2.1282300E-03,2.19768E+00
2.1283400E-03,2.20256E+00
2.1284500E-03,2.21232E+00
2.1285600E-03,2.20744E+00
2.1286700E-03,2.20744E+00
2.1287800E-03,2.20744E+00
2.1288900E-03,2.21721E+00
2.1290000E-03,2.19279E+00
2.1291100E-03,2.20744E+00
2.1292200E-03,2.19279E+00
2.1293300E-03,2.23186E+00
2.1294400E-03,2.19768E+00
2.1295500E-03,2.20256E+00
2.1296600E-03,2.22697E+00
2.1297700E-03,2.20744E+00
2.1298800E-03,2.20744E+00
2.1299900E-03,2.19768E+00
2.1301000E-03,2.21721E+00
2.1302100E-03,2.19768E+00
2.1303200E-03,2.21721E+00
2.1304300E-03,2.20744E+00
2.1305400E-03,2.17814E+00
2.1306500E-03,2.22697E+00
2.1307600E-03,2.21721E+00
2.1308700E-03,2.21232E+00
2.1309800E-03,2.19768E+00
2.1310900E-03,2.20744E+00
2.1312000E-03,2.20744E+00
2.1313100E-03,2.20744E+00
2.1314200E-03,2.22209E+00
2.1315300E-03,2.17814E+00
2.1316400E-03,2.17814E+00
2.1317500E-03,2.19768E+00
2.1318600E-03,2.19279E+00
2.1319700E-03,2.19768E+00
2.1320800E-03,2.19768E+00
2.1321900E-03,2.21232E+00
2.1323000E-03,2.17814E+00
2.1324100E-03,2.17814E+00
2.1325200E-03,2.19768E+00
2.1326300E-03,2.19279E+00
2.1327400E-03,2.18303E+00
2.1328500E-03,2.21232E+00
2.1329600E-03,2.21232E+00
2.1330700E-03,2.20744E+00
2.1331800E-03,2.21721E+00
2.1332900E-03,2.18303E+00
2.1334000E-03,2.20744E+00
2.1335100E-03,2.21721E+00
2.1336200E-03,2.21232E+00
2.1337300E-03,2.20744E+00
2.1338400E-03,2.21721E+00
2.1339500E-03,2.18791E+00
2.1340600E-03,2.20256E+00
2.1341700E-03,2.20256E+00
2.1342800E-03,2.21232E+00
2.1343900E-03,2.20256E+00
2.1345000E-03,2.18791E+00
2.1346100E-03,2.21232E+00
2.1347200E-03,2.20256E+00
2.1348300E-03,2.20256E+00
2.1349400E-03,2.21232E+00
2.1350500E-03,2.20256E+00
2.1351600E-03,2.20256E+00
2.1352700E-03,2.21721E+00
2.1353800E-03,2.21232E+00
2.1354900E-03,2.21721E+00
2.1356000E-03,2.20744E+00
2.1357100E-03,2.20256E+00
2.1358200E-03,2.19768E+00
2.1359300E-03,2.18791E+00
2.1360400E-03,2.22209E+00
2.1361500E-03,2.20744E+00
2.1362600E-03,2.21232E+00
2.1363700E-03,2.22209E+00
2.1364800E-03,2.20256E+00
2.1365900E-03,2.20744E+00
2.1367000E-03,2.20744E+00
2.1368100E-03,2.19768E+00
2.1369200E-03,2.22209E+00
2.1370300E-03,2.20744E+00
2.1371400E-03,2.19279E+00
2.1372500E-03,2.21721E+00
2.1373600E-03,2.21721E+00
2.1374700E-03,2.19768E+00
2.1375800E-03,2.21721E+00
2.1376900E-03,2.20256E+00
2.1378000E-03,2.19768E+00
2.1379100E-03,2.22209E+00
2.1380200E-03,2.21721E+00
2.1381300E-03,2.19279E+00
2.1382400E-03,2.22697E+00
2.1383500E-03,2.21232E+00
2.1384600E-03,2.20256E+00
2.1385700E-03,2.18791E+00
2.1386800E-03,2.20256E+00
2.1387900E-03,2.19768E+00
2.1389000E-03,2.19768E+00
2.1390100E-03,2.20256E+00
2.1391200E-03,2.22209E+00
2.1392300E-03,2.19279E+00
2.1393400E-03,2.19768E+00
2.1394500E-03,2.17814E+00
2.1395600E-03,2.20744E+00
2.1396700E-03,2.22209E+00
2.1397800E-03,2.16350E+00
2.1398900E-03,2.18303E+00
2.1400000E-03,2.19279E+00
2.1401100E-03,2.21232E+00
2.1402200E-03,2.22209E+00
2.1403300E-03,2.20744E+00
2.1404400E-03,2.20256E+00
2.1405500E-03,2.20256E+00
2.1406600E-03,2.19768E+00
2.1407700E-03,2.20256E+00
2.1408800E-03,2.19279E+00
2.1409900E-03,2.21232E+00
2.1411000E-03,2.17814E+00
2.1412100E-03,2.20256E+00
2.1413200E-03,2.19279E+00
2.1414300E-03,2.20256E+00
2.1415400E-03,2.18791E+00
2.1416500E-03,2.19279E+00
2.1417600E-03,2.19768E+00
2.1418700E-03,2.21721E+00
2.1419800E-03,2.23674E+00
2.1420900E-03,2.18303E+00
2.1422000E-03,2.21721E+00
2.1423100E-03,2.21232E+00
2.1424200E-03,2.19279E+00
2.1425300E-03,2.20744E+00
2.1426400E-03,2.17326E+00
2.1427500E-03,2.20744E+00
2.1428600E-03,2.22209E+00
2.1429700E-03,2.19768E+00
2.1430800E-03,2.21232E+00
2.1431900E-03,2.22209E+00
2.1433000E-03,2.17814E+00
2.1434100E-03,2.21721E+00
2.1435200E-03,2.20744E+00
2.1436300E-03,2.19768E+00
2.1437400E-03,2.20256E+00
2.1438500E-03,2.19279E+00
2.1439600E-03,2.21232E+00
2.1440700E-03,2.21232E+00
2.1441800E-03,2.20256E+00
2.1442900E-03,2.20256E+00
2.1444000E-03,2.20744E+00
2.1445100E-03,2.19768E+00
2.1446200E-03,2.18303E+00
2.1447300E-03,2.20256E+00
2.1448400E-03,2.21721E+00
2.1449500E-03,2.22697E+00
2.1450600E-03,2.21721E+00
2.1451700E-03,2.22697E+00
2.1452800E-03,2.18791E+00
2.1453900E-03,2.21232E+00
2.1455000E-03,2.22697E+00
2.1456100E-03,2.22209E+00
2.1457200E-03,2.19768E+00
2.1458300E-03,2.19279E+00
2.1459400E-03,2.20256E+00
2.1460500E-03,2.20744E+00
2.1461600E-03,2.19768E+00
2.1462700E-03,2.22209E+00
2.1463800E-03,2.20256E+00
2.1464900E-03,2.22209E+00
2.1466000E-03,2.20256E+00
2.1467100E-03,2.17814E+00
2.1468200E-03,2.20256E+00
2.1469300E-03,2.20256E+00
2.1470400E-03,2.20744E+00
2.1471500E-03,2.18791E+00
2.1472600E-03,2.23186E+00
2.1473700E-03,2.20744E+00
2.1474800E-03,2.20256E+00
2.1475900E-03,2.22209E+00
2.1477000E-03,2.21232E+00
2.1478100E-03,2.21232E+00
2.1479200E-03,2.19768E+00
2.1480300E-03,2.20744E+00
2.1481400E-03,2.22209E+00
2.1482500E-03,2.20256E+00
2.1483600E-03,2.18791E+00
2.1484700E-03,2.17326E+00
2.1485800E-03,2.19768E+00
2.1486900E-03,2.19768E+00
2.1488000E-03,2.19279E+00
2.1489100E-03,2.19768E+00
2.1490200E-03,2.20744E+00
2.1491300E-03,2.19768E+00
2.1492400E-03,2.20744E+00
2.1493500E-03,2.20744E+00
2.1494600E-03,2.21232E+00
2.1495700E-03,2.21721E+00
2.1496800E-03,2.20744E+00
2.1497900E-03,2.20744E+00
2.1499000E-03,2.19768E+00
2.1500100E-03,2.21721E+00
2.1501200E-03,2.22697E+00
2.1502300E-03,2.21232E+00
2.1503400E-03,2.19768E+00
2.1504500E-03,2.19768E+00
2.1505600E-03,2.22209E+00
2.1506700E-03,2.19279E+00
2.1507800E-03,2.22209E+00
2.1508900E-03,2.21721E+00
2.1510000E-03,2.19279E+00
2.1511100E-03,2.22697E+00
2.1512200E-03,2.20744E+00
2.1513300E-03,2.20744E+00
2.1514400E-03,2.19279E+00
2.1515500E-03,2.20744E+00
2.1516600E-03,2.23186E+00
2.1517700E-03,2.21232E+00
2.1518800E-03,2.19768E+00
2.1519900E-03,2.20744E+00
2.1521000E-03,2.20256E+00
2.1522100E-03,2.20744E+00
2.1523200E-03,2.21721E+00
2.1524300E-03,2.23674E+00
2.1525400E-03,2.20744E+00
2.1526500E-03,2.18303E+00
2.1527600E-03,2.22209E+00
2.1528700E-03,2.18791E+00
2.1529800E-03,2.19279E+00
2.1530900E-03,2.21232E+00
2.1532000E-03,2.20256E+00
2.1533100E-03,2.22697E+00
2.1534200E-03,2.21721E+00
2.1535300E-03,2.24162E+00
2.1536400E-03,2.18303E+00
2.1537500E-03,2.17814E+00
2.1538600E-03,2.22697E+00
2.1539700E-03,2.23674E+00
2.1540800E-03,2.20744E+00
2.1541900E-03,2.22697E+00
2.1543000E-03,2.22209E+00
2.1544100E-03,2.20256E+00
2.1545200E-03,2.23674E+00
2.1546300E-03,2.20744E+00
2.1547400E-03,2.18791E+00
2.1548500E-03,2.20744E+00
2.1549600E-03,2.21721E+00
2.1550700E-03,2.21721E+00
2.1551800E-03,2.21232E+00
2.1552900E-03,2.22697E+00
2.1554000E-03,2.19768E+00
2.1555100E-03,2.20744E+00
2.1556200E-03,2.21721E+00
2.1557300E-03,2.21721E+00
2.1558400E-03,2.19279E+00
2.1559500E-03,2.21721E+00
2.1560600E-03,2.21232E+00
2.1561700E-03,2.20744E+00
2.1562800E-03,2.20744E+00
2.1563900E-03,2.19279E+00
2.1565000E-03,2.21232E+00
2.1566100E-03,2.21232E+00
2.1567200E-03,2.21721E+00
2.1568300E-03,2.19279E+00
2.1569400E-03,2.23186E+00
2.1570500E-03,2.23674E+00
2.1571600E-03,2.21232E+00
2.1572700E-03,2.20744E+00
2.1573800E-03,2.21721E+00
2.1574900E-03,2.21721E+00
2.1576000E-03,2.20744E+00
2.1577100E-03,2.18791E+00
2.1578200E-03,2.21232E+00
2.1579300E-03,2.19768E+00
2.1580400E-03,2.21232E+00
2.1581500E-03,2.21721E+00
2.1582600E-03,2.21232E+00
2.1583700E-03,2.22209E+00
2.1584800E-03,2.20744E+00
2.1585900E-03,2.19768E+00
2.1587000E-03,2.21721E+00
2.1588100E-03,2.21721E+00
2.1589200E-03,2.21721E+00
2.1590300E-03,2.19768E+00
2.1591400E-03,2.22697E+00
2.1592500E-03,2.18791E+00
2.1593600E-03,2.18303E+00
2.1594700E-03,2.22697E+00
2.1595800E-03,2.21721E+00
2.1596900E-03,2.20256E+00
2.1598000E-03,2.21721E+00
2.1599100E-03,2.20256E+00
2.1600200E-03,2.20256E+00
2.1601300E-03,2.19279E+00
2.1602400E-03,2.20744E+00
2.1603500E-03,2.19279E+00
2.1604600E-03,2.21232E+00
2.1605700E-03,2.21232E+00
2.1606800E-03,2.21721E+00
2.1607900E-03,2.21232E+00
2.1609000E-03,2.22697E+00
2.1610100E-03,2.21232E+00
2.1611200E-03,2.22697E+00
2.1612300E-03,2.21232E+00
2.1613400E-03,2.20256E+00
2.1614500E-03,2.21232E+00
2.1615600E-03,2.20256E+00
2.1616700E-03,2.20744E+00
2.1617800E-03,2.20256E+00
2.1618900E-03,2.21232E+00
2.1620000E-03,2.24162E+00
2.1621100E-03,2.20744E+00
2.1622200E-03,2.19768E+00
2.1623300E-03,2.18303E+00
2.1624400E-03,2.21232E+00
2.1625500E-03,2.20256E+00
2.1626600E-03,2.21721E+00
2.1627700E-03,2.21232E+00
2.1628800E-03,2.19279E+00
2.1629900E-03,2.23674E+00
2.1631000E-03,2.20744E+00
2.1632100E-03,2.20256E+00
2.1633200E-03,2.20256E+00
2.1634300E-03,2.20744E+00
2.1635400E-03,2.19768E+00
2.1636500E-03,2.19768E+00
2.1637600E-03,2.20744E+00
2.1638700E-03,2.20744E+00
2.1639800E-03,2.21232E+00
2.1640900E-03,2.19768E+00
2.1642000E-03,2.22209E+00
2.1643100E-03,2.21721E+00
2.1644200E-03,2.21232E+00
2.1645300E-03,2.20744E+00
2.1646400E-03,2.20744E+00
2.1647500E-03,2.21232E+00
2.1648600E-03,2.24162E+00
2.1649700E-03,2.22209E+00
2.1650800E-03,2.22209E+00
2.1651900E-03,2.21721E+00
2.1653000E-03,2.21721E+00
2.1654100E-03,2.20744E+00
2.1655200E-03,2.21721E+00
2.1656300E-03,2.21721E+00
2.1657400E-03,2.20744E+00
2.1658500E-03,2.22209E+00
2.1659600E-03,2.22209E+00
2.1660700E-03,2.19768E+00
2.1661800E-03,2.21232E+00
2.1662900E-03,2.22697E+00
2.1664000E-03,2.19279E+00
2.1665100E-03,2.22209E+00
2.1666200E-03,2.21721E+00
2.1667300E-03,2.21721E+00
2.1668400E-03,2.19279E+00
2.1669500E-03,2.22209E+00
2.1670600E-03,2.22209E+00
2.1671700E-03,2.21232E+00
2.1672800E-03,2.21721E+00
2.1673900E-03,2.20744E+00
2.1675000E-03,2.20256E+00
2.1676100E-03,2.22697E+00
2.1677200E-03,2.20744E+00
2.1678300E-03,2.21232E+00
2.1679400E-03,2.20744E+00
2.1680500E-03,2.19768E+00
2.1681600E-03,2.22209E+00
2.1682700E-03,2.20256E+00
2.1683800E-03,2.17814E+00
2.1684900E-03,2.19279E+00
2.1686000E-03,2.22209E+00
2.1687100E-03,2.21721E+00
2.1688200E-03,2.21232E+00
2.1689300E-03,2.22209E+00
2.1690400E-03,2.23186E+00
2.1691500E-03,2.20744E+00
2.1692600E-03,2.21232E+00
2.1693700E-03,2.21232E+00
2.1694800E-03,2.17326E+00
2.1695900E-03,2.21232E+00
2.1697000E-03,2.21721E+00
2.1698100E-03,2.20256E+00
2.1699200E-03,2.23674E+00
2.1700300E-03,2.21232E+00
2.1701400E-03,2.22697E+00
2.1702500E-03,2.22697E+00
2.1703600E-03,2.23186E+00
2.1704700E-03,2.19279E+00
2.1705800E-03,2.20744E+00
2.1706900E-03,2.20256E+00
2.1708000E-03,2.19279E+00
2.1709100E-03,2.20744E+00
2.1710200E-03,2.21721E+00
2.1711300E-03,2.21721E+00
2.1712400E-03,2.20744E+00
2.1713500E-03,2.21232E+00
2.1714600E-03,2.22209E+00
2.1715700E-03,2.22697E+00
2.1716800E-03,2.22697E+00
2.1717900E-03,2.20256E+00
2.1719000E-03,2.23186E+00
2.1720100E-03,2.22697E+00
2.1721200E-03,2.20256E+00
2.1722300E-03,2.21232E+00
2.1723400E-03,2.19768E+00
2.1724500E-03,2.21721E+00
2.1725600E-03,2.22209E+00
2.1726700E-03,2.21721E+00
2.1727800E-03,2.19768E+00
2.1728900E-03,2.20256E+00
2.1730000E-03,2.21721E+00
2.1731100E-03,2.21232E+00
2.1732200E-03,2.21232E+00
2.1733300E-03,2.20744E+00
2.1734400E-03,2.19768E+00
2.1735500E-03,2.21232E+00
2.1736600E-03,2.23186E+00
2.1737700E-03,2.22697E+00
2.1738800E-03,2.19768E+00
2.1739900E-03,2.21232E+00
2.1741000E-03,2.21721E+00
2.1742100E-03,2.20256E+00
2.1743200E-03,2.21232E+00
2.1744300E-03,2.21721E+00
2.1745400E-03,2.21232E+00
2.1746500E-03,2.19279E+00
2.1747600E-03,2.21232E+00
2.1748700E-03,2.19768E+00
2.1749800E-03,2.21232E+00
2.1750900E-03,2.21232E+00
2.1752000E-03,2.22697E+00
2.1753100E-03,2.21232E+00
2.1754200E-03,2.20744E+00
2.1755300E-03,2.22697E+00
2.1756400E-03,2.20744E+00
2.1757500E-03,2.23674E+00
2.1758600E-03,2.21232E+00
2.1759700E-03,2.20256E+00
2.1760800E-03,2.19279E+00
2.1761900E-03,2.21232E+00
2.1763000E-03,2.18303E+00
2.1764100E-03,2.21721E+00
2.1765200E-03,2.20744E+00
2.1766300E-03,2.20256E+00
2.1767400E-03,2.21721E+00
2.1768500E-03,2.22209E+00
2.1769600E-03,2.22209E+00
2.1770700E-03,2.22209E+00
2.1771800E-03,2.22209E+00
2.1772900E-03,2.22697E+00
2.1774000E-03,2.20256E+00
2.1775100E-03,2.19768E+00
2.1776200E-03,2.21232E+00
2.1777300E-03,2.20744E+00
2.1778400E-03,2.20256E+00
2.1779500E-03,2.21721E+00
2.1780600E-03,2.22209E+00
2.1781700E-03,2.21721E+00
2.1782800E-03,2.21232E+00
2.1783900E-03,2.18791E+00
2.1785000E-03,2.19768E+00
2.1786100E-03,2.22697E+00
2.1787200E-03,2.22697E+00
2.1788300E-03,2.20744E+00
2.1789400E-03,2.21721E+00
2.1790500E-03,2.20744E+00
2.1791600E-03,2.20744E+00
2.1792700E-03,2.20744E+00
2.1793800E-03,2.21232E+00
2.1794900E-03,2.22209E+00
2.1796000E-03,2.21721E+00
2.1797100E-03,2.20744E+00
2.1798200E-03,2.20744E+00
2.1799300E-03,2.20256E+00
2.1800400E-03,2.21721E+00
2.1801500E-03,2.18791E+00
2.1802600E-03,2.21721E+00
2.1803700E-03,2.20256E+00
2.1804800E-03,2.22209E+00
2.1805900E-03,2.21232E+00
2.1807000E-03,2.19279E+00
2.1808100E-03,2.20744E+00
2.1809200E-03,2.22697E+00
2.1810300E-03,2.22697E+00
2.1811400E-03,2.21721E+00
2.1812500E-03,2.20744E+00
2.1813600E-03,2.21721E+00
2.1814700E-03,2.21232E+00
2.1815800E-03,2.20256E+00
2.1816900E-03,2.20256E+00
2.1818000E-03,2.21232E+00
2.1819100E-03,2.19768E+00
2.1820200E-03,2.19768E+00
2.1821300E-03,2.20744E+00
2.1822400E-03,2.21232E+00
2.1823500E-03,2.21721E+00
2.1824600E-03,2.22209E+00
2.1825700E-03,2.19279E+00
2.1826800E-03,2.21232E+00
2.1827900E-03,2.21721E+00
2.1829000E-03,2.18791E+00
2.1830100E-03,2.19768E+00
2.1831200E-03,2.20744E+00
2.1832300E-03,2.21721E+00
2.1833400E-03,2.18791E+00
2.1834500E-03,2.21721E+00
2.1835600E-03,2.21721E+00
2.1836700E-03,2.18303E+00
2.1837800E-03,2.23674E+00
2.1838900E-03,2.21232E+00
2.1840000E-03,2.22697E+00
2.1841100E-03,2.17326E+00
2.1842200E-03,2.21721E+00
2.1843300E-03,2.20256E+00
2.1844400E-03,2.19279E+00
2.1845500E-03,2.18791E+00
2.1846600E-03,2.21232E+00
2.1847700E-03,2.21232E+00
2.1848800E-03,2.20256E+00
2.1849900E-03,2.22697E+00
2.1851000E-03,2.22209E+00
2.1852100E-03,2.23674E+00
2.1853200E-03,2.21232E+00
2.1854300E-03,2.22697E+00
2.1855400E-03,2.20744E+00
2.1856500E-03,2.21232E+00
2.1857600E-03,2.22209E+00
2.1858700E-03,2.21721E+00
2.1859800E-03,2.22209E+00
2.1860900E-03,2.21721E+00
2.1862000E-03,2.19768E+00
2.1863100E-03,2.20744E+00
2.1864200E-03,2.21232E+00
2.1865300E-03,2.20744E+00
2.1866400E-03,2.20256E+00
2.1867500E-03,2.21721E+00
2.1868600E-03,2.25139E+00
2.1869700E-03,2.20744E+00
2.1870800E-03,2.22697E+00
